expectation	NNS	1
expectations	NNS	1
parliamentary	JJ	1
decree	NN	1
void	VBN	1
voided	VBN	1
cost	NN	1
lower	VBG	1
lowering	VBG	1
risk	NN	1
despite	IN	1
disagreement	NNS	1
disagreements	NNS	1
whether	IN	1
technically	RB	1
constitute	VBD	1
constituted	VBD	1
term	NN	1
metaphorically	RB	1
refer	VB	1
asset	NN	1
deviate	VB	1
intrinsic	JJ	1
value	NNS	1
values	NNS	1
tourette	NNP	24
syndrome	NN	2
neurological	JJ	2
disorder	NN	4
characterize	VBN	2
characterized	VBN	2
repetitive	JJ	3
involuntary	JJ	2
movement	NNS	3
movements	NNS	3
dr.	NNP	1
george	NNP	1
georges	NNP	1
gilles	NNP	1
la	FW	1
pioneering	JJ	1
french	JJ	2
neurologist	NN	1
eighty-six-year-old	JJ	1
noblewoman	NN	1
childhood	NN	2
symptom	NNS	10
symptoms	NNS	10
notice	VBN	1
noticed	VBN	1
average	JJ	1
onset	NN	2
between	IN	2
age	NNS	1
ages	NNS	1
seven	CD	1
estimate	VBN	1
estimated	VBN	1
american	NNS	1
americans	NNS	1
form	NN	1
exhibit	VBP	1
mild	JJ	2
milder	JJ	1
less	RBR	1
complex	JJ	6
include	VBP	6
chronic	JJ	2
motor	JJ	6
vocal	JJ	4
tic	NN	13
tics	NN	11
transient	JJ	1
majority	NN	1
diagnose	VBN	1
diagnosed	VBN	1
last	VBG	1
lasting	VBG	1
lifetime	NN	1
whose	WP$	1
severity	NNS	1
peak	VBZ	1
peaks	VBZ	1
teen	NNS	2
teens	NNS	2
improvement	NN	1
occur	VBG	1
occurring	VBG	1
continue	VBG	1
continuing	VBG	1
adulthood	NN	3
approximately	RB	1
affect	VBN	3
affected	VBN	3
progressive	JJ	1
disable	VBG	1
disabling	VBG	1
course	NN	1
last	VBZ	1
lasts	VBZ	1
uncommon	JJ	1
extend	VBN	1
extended	VBN	1
diagnosis	NN	5
reason	NNS	1
reasons	NNS	1
include	VB	4
family	NNS	1
families	NNS	1
physician	NNS	1
physicians	NNS	1
unfamiliar	JJ	1
moderate	JJ	1
inconsequential	JJ	1
developmental	JJ	1
phase	NN	1
blinking	NNS	1
related	JJ	4
vision	NN	1
sniffing	NNP	1
seasonal	JJ	1
allergy	NNS	1
allergies	NNS	1
patient	NNS	3
patients	NNS	3
self-diagnosed	JJ	1
relative	NNS	1
relatives	NNS	1
read	VB	1
tic	NNS	11
tics	NNS	11
either	CC	1
simple	NN	1
complex	NN	1
brief	JJ	1
involve	VBP	2
limited	JJ	1
muscle	NN	2
common	JJ	2
blinking	NN	1
facial	JJ	2
grimacing	NN	2
shoulder	NN	3
shrugging	NN	1
jerking	NN	1
vocalization	NNS	1
vocalizations	NNS	1
motor	NN	1
typically	RB	1
precede	VB	1
throat-clearing	JJ	1
sniffing	JJ	1
grunting	JJ	1
sound	NNS	2
sounds	NNS	2
distinct	JJ	1
coordinate	VBN	1
coordinated	VBN	1
pattern	NNS	1
patterns	NNS	1
movement	NN	1
twist	NN	1
shrug	NN	1
appear	VB	2
purposeful	NN	1
sniff	VBG	1
sniffing	VBG	1
touch	VBG	1
touching	VBG	1
object	NNS	1
objects	NNS	1
jump	VBG	1
jumping	VBG	1
bend	VBG	1
bending	VBG	1
twist	VBG	1
twisting	VBG	1
phrase	NNS	2
phrases	NNS	2
dramatic	JJ	1
disabling	JJ	1
result	VBP	1
self-harm	NN	1
punch	VBG	1
punching	VBG	1
oneself	PRP	1
coprolalia	NN	1
involve	VBZ	2
involves	VBZ	2
utter	VBG	1
uttering	VBG	1
swear	JJ	1
echolalia	NN	1
anxiety	NN	2
calm	JJ	1
focus	VBN	1
focused	VBN	1
activity	NNS	1
activities	NNS	1
physical	JJ	1
experience	NNS	1
experiences	NNS	1
trigger	VB	3
worsen	VB	1
tight	JJ	1
collar	NNS	1
collars	NNS	1
neck	NN	2
hear	VBG	1
hearing	VBG	1
sniff	VB	1
throat-clear	VB	1
production	NN	1
come	VBP	1
go	VBP	1
vary	VBG	1
varying	VBG	1
frequency	NN	1
location	NN	1
tourette	NN	1
experience	VB	1
occur	VBP	1
area	NN	1
progress	VB	1
muscle	NNS	1
muscles	NNS	1
trunk	NN	1
extremity	NNS	1
extremities	NNS	1
sometimes	RB	1
suppress	VB	1
camouflage	VB	1
otherwise	RB	1
manage	VB	1
minimize	VB	1
impact	NN	1
function	VBG	1
functioning	VBG	1
report	VBP	1
substantial	JJ	2
buildup	NN	1
tension	NN	1
suppress	VBG	1
suppressing	VBG	1
express	VBN	1
expressed	VBN	1
environmental	JJ	2
trigger	NN	1
voluntary	JJ	1
purposeful	JJ	1
experience	VBP	1
additional	JJ	1
neurobehavioral	JJ	2
inattention	NN	1
hyperactivity	NN	1
impulsivity	NN	1
depression	NN	1
disorder	NNS	2
disorders	NNS	2
difficulty	NNS	1
difficulties	NNS	1
directly	RB	1
cause	VB	1
doctor	NNS	2
doctors	NNS	2
verify	VBG	1
verifying	VBG	1
patient	NN	1
existence	NN	1
psychiatric	JJ	1
help	VB	1
establish	VB	1
correct	JJ	1
knowledgeable	JJ	1
clinician	NNS	1
clinicians	NNS	1
consult	VBN	1
consulted	VBN	1
misdiagnose	VB	1
atypical	JJ	2
presentation	NN	1
require	VB	1
specialty	NN	1
expertise	NN	1
blood	NN	1
laboratory	NN	1
need	VBN	1
needed	VBN	1
neuroimaging	JJ	1
study	NNS	5
studies	NNS	5
magnetic	JJ	1
resonance	NN	1
imaging	NN	1
computerized	JJ	1
tomography	NN	1
electroencephalogram	NNS	1
electroencephalograms	NNS	1
lab	NN	1
rule	VB	1
term	NNS	1
terms	NNS	1
role	NN	3
gene	NNS	3
genes	NNS	3
evidence	NN	2
twin	NN	1
suggest	VBZ	1
suggests	VBZ	1
inherit	VBN	1
inherited	VBN	1
autosomal	JJ	1
dominant	JJ	1
mode	NN	1
inheritance	NN	2
recent	JJ	1
pattern	NN	1
much	RB	1
small	JJR	1
smaller	JJR	1
factor	NNS	1
factors	NNS	1
development	NN	1
genetic	JJ	4
suggest	VBP	1
attention	NNP	1
deficit	NNP	1
hyperactivity	NNP	1
disorder	NNP	2
obsessive	NNP	1
compulsive	NNP	1
genetically	RB	1
relationship	NN	2
commonly	RB	1
co-occur	VPZ	1
co-occurs	VPZ	1
gene	NN	2
play	VBN	1
played	VBN	1
sex	NN	1
particular	JJ	1
male	NNS	1
males	NNS	1
likely	JJ	2
female	NNS	1
females	NNS	1
predisposition	NN	1
obsessive-compulsive	JJ	1
current	JJ	1
aim	VBN	1
aimed	VBN	1
understand	VBG	1
understanding	VBG	1
basis	NN	1
symptomology	NN	1
hope	NN	1
lead	VBZ	1
leads	VBZ	1
diagnostic	JJ	1
tool	NNS	1
tools	NNS	1
treatment	NNS	1
treatments	NNS	1
noword	NOPOS	485
